transaction_id,transaction_date,customer_segment,items,basket_size
T01558,2026-10-18,Premium,Chicken|Juice|Pasta,3
T01559,2026-11-19,Regular,Biscuits|Bread|Coffee|Tomato Sauce,4
T01560,2026-12-20,Regular,Biscuits|Coffee|Milk|Tomato Sauce,4
T01561,2026-01-21,Regular,Biscuits|Coffee|Milk,3
T01562,2026-02-22,Premium,Bread|Butter|Chips|Milk,4
T01563,2026-03-23,Regular,Bread|Butter|Milk,3
T01564,2026-04-24,Premium,Bread|Butter|Coffee|Milk,4
T01565,2026-05-25,Regular,Bread|Butter|Cheese|Milk,4
T01566,2026-06-26,Value,Bread|Butter|Chicken|Milk,4
T01567,2026-07-27,Value,Biscuits|Coffee|Juice|Milk|Yogurt,5
T01568,2026-08-28,Premium,Bread|Butter|Chips|Coffee,4
T01569,2026-09-01,Regular,Bread|Butter,2
T01570,2026-10-02,Premium,Bread|Butter|Cheese|Chips,4
T01571,2026-11-03,Premium,Biscuits|Coffee|Eggs,3
T01572,2026-12-04,Regular,Biscuits|Chips|Coffee|Yogurt,4
T01573,2026-01-05,Regular,Bread|Butter,2
T01574,2026-02-06,Value,Cheese|Pasta|Tomato Sauce|Yogurt,4
T01575,2026-03-07,Value,Bread|Butter,2
T01576,2026-04-08,Value,Biscuits|Bread|Butter,3
T01577,2026-05-09,Regular,Cheese|Chicken|Eggs|Pasta|Tomato Sauce,5
T01578,2026-06-10,Value,Biscuits|Cereal|Milk|Yogurt,4
T01579,2026-07-11,Regular,Cereal|Milk,2
T01580,2026-08-12,Premium,Butter|Cereal|Juice|Milk,4
T01581,2026-09-13,Value,Biscuits|Coffee|Juice,3
T01582,2026-10-14,Regular,Pasta|Tomato Sauce,2
T01583,2026-11-15,Value,Biscuits|Coffee|Eggs|Milk,4
T01584,2026-12-16,Premium,Cereal|Milk|Yogurt,3
T01585,2026-01-17,Regular,Biscuits|Bread|Butter|Milk,4
T01586,2026-02-18,Value,Biscuits|Coffee|Milk,3
T01587,2026-03-19,Value,Cereal|Pasta|Tomato Sauce,3
T01588,2026-04-20,Premium,Bread|Butter|Milk,3
T01589,2026-05-21,Premium,Biscuits|Coffee|Milk,3
T01590,2026-06-22,Value,Biscuits|Coffee|Milk,3
T01591,2026-07-23,Premium,Bread|Butter|Cereal|Milk,4
T01592,2026-08-24,Premium,Bread|Butter|Coffee,3
T01593,2026-09-25,Value,Biscuits|Coffee,2
T01594,2026-10-26,Premium,Cereal|Milk|Yogurt,3
T01595,2026-11-27,Premium,Cereal|Milk|Tomato Sauce|Yogurt,4
T01596,2026-12-28,Regular,Biscuits|Coffee|Eggs|Milk,4
T01597,2026-01-01,Premium,Bread|Butter|Milk|Pasta|Tomato Sauce,5
T01598,2026-02-02,Value,Cereal|Milk|Tea|Yogurt,4
T01599,2026-03-03,Value,Biscuits|Bread|Coffee|Milk,4
T01600,2026-04-04,Value,Biscuits|Cereal|Milk,3
T01601,2026-05-05,Regular,Bread|Butter,2
T01602,2026-06-06,Premium,Cheese|Chicken|Eggs|Pasta|Tomato Sauce,5
T01603,2026-07-07,Value,Bread|Butter|Chips|Juice|Milk|Yogurt,6
T01604,2026-08-08,Value,Biscuits|Coffee|Milk,3
T01605,2026-09-09,Premium,Biscuits|Butter|Cheese|Pasta|Tea|Tomato Sauce,6
T01606,2026-10-10,Value,Biscuits|Coffee|Milk|Tea,4
T01607,2026-11-11,Regular,Cereal|Milk,2
T01608,2026-12-12,Value,Cheese|Milk|Pasta|Tomato Sauce|Yogurt,5
T01609,2026-01-13,Premium,Butter|Cheese|Pasta|Tomato Sauce,4
T01610,2026-02-14,Value,Biscuits|Coffee|Milk|Pasta|Tomato Sauce,5
T01611,2026-03-15,Regular,Biscuits|Chicken|Coffee|Pasta|Tomato Sauce,5
T01612,2026-04-16,Premium,Bread|Butter|Cereal|Milk|Tea,5
T01613,2026-05-17,Value,Biscuits|Coffee|Milk,3
T01614,2026-06-18,Regular,Biscuits|Coffee,2
T01615,2026-07-19,Regular,Bread|Butter|Cheese|Chicken|Milk|Tomato Sauce,6
T01616,2026-08-20,Premium,Chicken|Milk|Pasta,3
T01617,2026-09-21,Regular,Biscuits|Butter|Coffee|Milk,4
T01618,2026-10-22,Value,Cheese|Pasta|Tomato Sauce,3
T01619,2026-11-23,Premium,Biscuits|Coffee|Milk|Tea|Tomato Sauce,5
T01620,2026-12-24,Value,Biscuits|Coffee|Milk,3
T01621,2026-01-25,Value,Biscuits|Bread|Butter,3
T01622,2026-02-26,Premium,Biscuits|Chips|Coffee|Milk,4
T01623,2026-03-27,Regular,Cheese|Pasta|Tomato Sauce,3
T01624,2026-04-28,Value,Biscuits|Cereal|Milk,3
T01625,2026-05-01,Regular,Bread|Butter|Milk,3
T01626,2026-06-02,Premium,Bread|Butter|Milk,3
T01627,2026-07-03,Premium,Cereal|Milk,2
T01628,2026-08-04,Premium,Biscuits|Bread|Coffee|Milk,4
T01629,2026-09-05,Premium,Eggs|Pasta|Tomato Sauce,3
T01630,2026-10-06,Regular,Chicken|Pasta|Tea|Tomato Sauce|Yogurt,5
T01631,2026-11-07,Regular,Biscuits|Cheese|Chicken|Eggs|Pasta|Tomato Sauce|Yogurt,7
T01632,2026-12-08,Regular,Biscuits|Coffee,2
T01633,2026-01-09,Premium,Bread|Cereal|Chips|Milk|Pasta|Yogurt,6
T01634,2026-02-10,Value,Bread|Pasta|Tomato Sauce,3
T01635,2026-03-11,Premium,Bread|Butter,2
T01636,2026-04-12,Regular,Butter|Cheese|Milk|Pasta|Tomato Sauce,5
T01637,2026-05-13,Regular,Cheese|Eggs|Pasta|Tomato Sauce,4
T01638,2026-06-14,Regular,Bread|Butter|Eggs|Milk|Yogurt,5
T01639,2026-07-15,Value,Cereal|Milk|Yogurt,3
T01640,2026-08-16,Value,Biscuits|Cereal|Coffee|Eggs|Milk,5
T01641,2026-09-17,Value,Chicken|Coffee|Juice|Pasta,4
T01642,2026-10-18,Premium,Bread|Butter|Chips|Eggs|Juice,5
T01643,2026-11-19,Regular,Bread|Butter|Chicken|Coffee|Milk|Tomato Sauce,6
T01644,2026-12-20,Value,Cereal|Juice|Milk|Pasta|Yogurt,5
T01645,2026-01-21,Value,Biscuits|Bread|Cheese|Pasta|Tomato Sauce,5
T01646,2026-02-22,Value,Biscuits|Coffee,2
T01647,2026-03-23,Regular,Bread|Butter|Cereal|Juice,4
T01648,2026-04-24,Regular,Cereal|Milk|Yogurt,3
T01649,2026-05-25,Premium,Butter|Cheese|Chips|Pasta|Tomato Sauce,5
T01650,2026-06-26,Value,Bread|Butter|Pasta,3
T01651,2026-07-27,Regular,Bread|Milk|Pasta|Tomato Sauce,4
T01652,2026-08-28,Premium,Coffee|Milk|Pasta|Tomato Sauce,4
T01653,2026-09-01,Value,Bread|Butter|Eggs|Pasta|Tea|Tomato Sauce,6
T01654,2026-10-02,Value,Bread|Chicken|Eggs|Pasta|Tomato Sauce,5
T01655,2026-11-03,Value,Cereal|Juice|Milk|Yogurt,4
T01656,2026-12-04,Value,Biscuits|Bread|Coffee|Eggs|Milk,5
T01657,2026-01-05,Value,Milk|Pasta|Tomato Sauce,3
T01658,2026-02-06,Regular,Pasta|Tomato Sauce,2
T01659,2026-03-07,Regular,Bread|Butter|Chips|Milk,4
T01660,2026-04-08,Value,Bread|Cereal|Milk,3
T01661,2026-05-09,Premium,Biscuits|Coffee,2
T01662,2026-06-10,Premium,Bread|Butter|Cereal|Milk,4
T01663,2026-07-11,Regular,Bread|Butter|Chips,3
T01664,2026-08-12,Regular,Biscuits|Coffee|Milk|Tomato Sauce,4
T01665,2026-09-13,Premium,Biscuits|Coffee|Milk|Tea,4
T01666,2026-10-14,Premium,Cereal|Milk,2
T01667,2026-11-15,Premium,Bread|Butter|Milk,3
T01668,2026-12-16,Regular,Bread|Butter|Milk|Tomato Sauce|Yogurt,5
T01669,2026-01-17,Regular,Biscuits|Cheese|Chips|Juice|Milk|Pasta|Tomato Sauce|Yogurt,8
T01670,2026-02-18,Regular,Biscuits|Coffee|Milk,3
T01671,2026-03-19,Value,Chicken|Pasta,2
T01672,2026-04-20,Value,Coffee|Pasta|Tomato Sauce,3
T01673,2026-05-21,Value,Bread|Eggs|Pasta|Tomato Sauce,4
T01674,2026-06-22,Value,Biscuits|Chicken|Pasta|Tomato Sauce|Yogurt,5
T01675,2026-07-23,Premium,Juice|Pasta|Tomato Sauce|Yogurt,4
T01676,2026-08-24,Value,Biscuits|Chips|Coffee,3
T01677,2026-09-25,Premium,Bread|Butter,2
T01678,2026-10-26,Premium,Bread|Butter|Chicken|Coffee|Milk,5
T01679,2026-11-27,Regular,Bread|Butter|Milk,3
T01680,2026-12-28,Premium,Biscuits|Coffee|Eggs|Milk,4
T01681,2026-01-01,Premium,Cereal|Cheese|Milk|Pasta|Yogurt,5
T01682,2026-02-02,Premium,Cheese|Pasta|Tomato Sauce,3
T01683,2026-03-03,Regular,Cheese|Chicken|Chips|Eggs|Milk|Pasta|Tomato Sauce,7
T01684,2026-04-04,Regular,Bread|Cheese|Chips|Pasta|Tomato Sauce,5
T01685,2026-05-05,Value,Chicken|Milk|Pasta,3
T01686,2026-06-06,Premium,Bread|Chicken|Chips|Pasta|Yogurt,5
T01687,2026-07-07,Premium,Pasta|Tomato Sauce,2
T01688,2026-08-08,Regular,Chicken|Pasta|Tomato Sauce,3
T01689,2026-09-09,Value,Bread|Butter|Eggs,3
T01690,2026-10-10,Value,Chicken|Pasta|Tomato Sauce|Yogurt,4
T01691,2026-11-11,Value,Chicken|Coffee|Eggs|Pasta,4
T01692,2026-12-12,Premium,Biscuits|Coffee,2
T01693,2026-01-13,Regular,Biscuits|Cheese|Pasta|Tomato Sauce,4
T01694,2026-02-14,Regular,Cereal|Milk|Tomato Sauce,3
T01695,2026-03-15,Regular,Biscuits|Cereal|Coffee|Milk,4
T01696,2026-04-16,Regular,Cheese|Pasta|Tomato Sauce,3
T01697,2026-05-17,Value,Cheese|Coffee|Pasta|Tomato Sauce,4
T01698,2026-06-18,Premium,Pasta|Tomato Sauce,2
T01699,2026-07-19,Premium,Bread|Butter|Milk,3
T01700,2026-08-20,Premium,Biscuits|Cheese|Coffee|Milk,4
T01701,2026-09-21,Value,Cereal|Milk|Tomato Sauce,3
T01702,2026-10-22,Regular,Bread|Cereal|Chips|Milk|Yogurt,5
T01703,2026-11-23,Premium,Biscuits|Cereal|Cheese|Coffee|Juice,5
T01704,2026-12-24,Premium,Biscuits|Coffee|Milk,3
T01705,2026-01-25,Value,Biscuits|Bread|Chicken|Coffee,4
T01706,2026-02-26,Premium,Cheese|Pasta|Tomato Sauce,3
T01707,2026-03-27,Premium,Chicken|Milk|Pasta|Tea,4
T01708,2026-04-28,Premium,Bread|Butter|Milk|Pasta,4
T01709,2026-05-01,Premium,Bread|Butter|Coffee|Milk,4
T01710,2026-06-02,Regular,Biscuits|Cereal|Milk|Yogurt,4
T01711,2026-07-03,Value,Cereal|Cheese|Eggs|Milk,4
T01712,2026-08-04,Regular,Bread|Butter|Coffee,3
T01713,2026-09-05,Value,Biscuits|Bread|Butter,3
T01714,2026-10-06,Value,Biscuits|Butter|Coffee|Pasta|Tomato Sauce,5
T01715,2026-11-07,Premium,Bread|Butter|Milk,3
T01716,2026-12-08,Regular,Biscuits|Cheese|Chicken|Chips|Coffee|Milk,6
T01717,2026-01-09,Premium,Cereal|Milk|Pasta,3
T01718,2026-02-10,Value,Bread|Butter|Juice|Milk|Tea,5
T01719,2026-03-11,Regular,Cheese|Chips|Pasta|Tomato Sauce|Yogurt,5
T01720,2026-04-12,Regular,Biscuits|Coffee|Eggs|Milk|Pasta,5
T01721,2026-05-13,Value,Biscuits|Bread|Butter|Chicken|Milk,5
T01722,2026-06-14,Regular,Bread|Butter|Milk,3
T01723,2026-07-15,Value,Cheese|Pasta|Tomato Sauce,3
T01724,2026-08-16,Premium,Cheese|Milk|Pasta|Tomato Sauce,4
T01725,2026-09-17,Regular,Bread|Butter|Coffee|Milk,4
T01726,2026-10-18,Premium,Biscuits|Bread|Butter|Milk,4
T01727,2026-11-19,Value,Biscuits|Cheese|Chicken|Coffee|Milk,5
T01728,2026-12-20,Value,Bread|Butter|Milk,3
T01729,2026-01-21,Regular,Bread|Butter|Milk|Tea,4
T01730,2026-02-22,Premium,Cheese|Eggs|Pasta|Tomato Sauce,4
T01731,2026-03-23,Value,Biscuits|Coffee|Milk,3
T01732,2026-04-24,Premium,Biscuits|Cheese|Eggs|Pasta|Tomato Sauce,5
T01733,2026-05-25,Regular,Bread|Cereal|Milk|Yogurt,4
T01734,2026-06-26,Premium,Pasta|Tomato Sauce,2
T01735,2026-07-27,Regular,Bread|Butter|Milk,3
T01736,2026-08-28,Value,Cereal|Milk|Tea,3
T01737,2026-09-01,Regular,Bread|Butter|Eggs,3
T01738,2026-10-02,Regular,Bread|Butter|Milk|Tea,4
T01739,2026-11-03,Premium,Cereal|Milk|Yogurt,3
T01740,2026-12-04,Premium,Biscuits|Chips|Coffee,3
T01741,2026-01-05,Regular,Bread|Butter|Chips,3
T01742,2026-02-06,Premium,Bread|Butter,2
T01743,2026-03-07,Regular,Bread|Chicken|Pasta|Tea|Tomato Sauce,5
T01744,2026-04-08,Regular,Biscuits|Chicken|Coffee,3
T01745,2026-05-09,Premium,Bread|Butter|Eggs|Juice|Milk,5
T01746,2026-06-10,Value,Cheese|Chicken|Chips|Milk|Pasta|Tomato Sauce|Yogurt,7
T01747,2026-07-11,Premium,Biscuits|Coffee|Milk,3
T01748,2026-08-12,Value,Biscuits|Coffee|Milk|Tea,4
T01749,2026-09-13,Regular,Bread|Butter|Coffee|Milk,4
T01750,2026-10-14,Premium,Bread|Butter,2
T01751,2026-11-15,Regular,Bread|Butter|Chicken|Eggs,4
T01752,2026-12-16,Premium,Biscuits|Bread|Coffee,3
T01753,2026-01-17,Value,Chips|Pasta|Tomato Sauce,3
T01754,2026-02-18,Regular,Cereal|Cheese|Coffee|Milk|Pasta|Tomato Sauce|Yogurt,7
T01755,2026-03-19,Value,Bread|Cheese|Chicken|Coffee|Pasta,5
T01756,2026-04-20,Premium,Chicken|Pasta|Tomato Sauce,3
T01757,2026-05-21,Regular,Chicken|Coffee|Milk|Pasta,4
T01758,2026-06-22,Value,Biscuits|Coffee|Milk,3
T01759,2026-07-23,Regular,Biscuits|Pasta|Tomato Sauce,3
T01760,2026-08-24,Premium,Cereal|Chicken|Eggs|Pasta|Tomato Sauce,5
T01761,2026-09-25,Regular,Bread|Butter|Milk,3
T01762,2026-10-26,Value,Eggs|Pasta|Tea|Tomato Sauce,4
T01763,2026-11-27,Premium,Bread|Butter|Milk,3
T01764,2026-12-28,Regular,Bread|Butter|Cereal|Milk,4
T01765,2026-01-01,Value,Cereal|Milk,2
T01766,2026-02-02,Premium,Biscuits|Chicken|Milk|Pasta|Tomato Sauce,5
T01767,2026-03-03,Regular,Biscuits|Bread|Butter|Milk,4
T01768,2026-04-04,Premium,Bread|Butter,2
T01769,2026-05-05,Value,Cheese|Chicken|Coffee|Milk|Pasta|Tomato Sauce,6
T01770,2026-06-06,Premium,Bread|Butter|Cereal,3
T01771,2026-07-07,Regular,Bread|Butter|Milk,3
T01772,2026-08-08,Premium,Chicken|Pasta,2
T01773,2026-09-09,Regular,Bread|Butter|Chicken|Coffee|Milk,5
T01774,2026-10-10,Value,Eggs|Juice|Milk|Pasta|Tomato Sauce,5
T01775,2026-11-11,Regular,Biscuits|Coffee|Pasta,3
T01776,2026-12-12,Value,Biscuits|Coffee|Juice|Milk|Tomato Sauce,5
T01777,2026-01-13,Premium,Cheese|Juice|Pasta|Tomato Sauce,4
T01778,2026-02-14,Premium,Cereal|Coffee|Milk|Pasta,4
T01779,2026-03-15,Regular,Biscuits|Coffee|Milk,3
T01780,2026-04-16,Premium,Cheese|Milk|Pasta|Tea|Tomato Sauce,5
T01781,2026-05-17,Premium,Bread|Butter|Cheese|Milk,4
T01782,2026-06-18,Regular,Biscuits|Pasta|Tomato Sauce,3
T01783,2026-07-19,Regular,Biscuits|Pasta|Tomato Sauce,3
T01784,2026-08-20,Premium,Biscuits|Coffee|Tomato Sauce,3
T01785,2026-09-21,Premium,Cereal|Chips|Milk,3
T01786,2026-10-22,Premium,Biscuits|Bread|Coffee|Milk,4
T01787,2026-11-23,Regular,Bread|Butter|Eggs|Milk,4
T01788,2026-12-24,Regular,Biscuits|Bread|Coffee|Juice,4
T01789,2026-01-25,Premium,Bread|Butter|Cheese|Juice|Milk,5
T01790,2026-02-26,Regular,Cheese|Pasta|Tomato Sauce,3
T01791,2026-03-27,Premium,Bread|Butter|Milk,3
T01792,2026-04-28,Value,Biscuits|Bread|Coffee,3
T01793,2026-05-01,Value,Cereal|Coffee|Milk|Yogurt,4
T01794,2026-06-02,Value,Biscuits|Bread|Chips|Coffee|Eggs|Milk,6
T01795,2026-07-03,Premium,Bread|Butter|Chicken|Coffee|Milk,5
T01796,2026-08-04,Premium,Cheese|Milk|Pasta|Tomato Sauce,4
T01797,2026-09-05,Value,Eggs|Pasta|Tomato Sauce,3
T01798,2026-10-06,Value,Chicken|Eggs|Pasta|Tea,4
T01799,2026-11-07,Premium,Chicken|Chips|Pasta|Tomato Sauce,4
T01800,2026-12-08,Value,Bread|Butter|Milk,3
T01801,2026-01-09,Premium,Bread|Butter|Coffee|Milk,4
T01802,2026-02-10,Premium,Bread|Butter|Cheese|Milk|Tea|Yogurt,6
T01803,2026-03-11,Regular,Biscuits|Butter|Coffee|Milk|Yogurt,5
T01804,2026-04-12,Value,Cheese|Pasta|Tomato Sauce,3
T01805,2026-05-13,Value,Bread|Butter|Milk|Yogurt,4
T01806,2026-06-14,Value,Biscuits|Bread|Chicken|Coffee|Milk,5
T01807,2026-07-15,Value,Coffee|Eggs|Pasta|Tea|Tomato Sauce,5
T01808,2026-08-16,Premium,Biscuits|Bread|Butter|Milk,4
T01809,2026-09-17,Premium,Butter|Pasta|Tomato Sauce,3
T01810,2026-10-18,Premium,Bread|Butter|Milk,3
T01811,2026-11-19,Premium,Biscuits|Chips|Coffee|Milk,4
T01812,2026-12-20,Value,Cereal|Chicken|Coffee|Milk,4
T01813,2026-01-21,Value,Chips|Eggs|Pasta|Tomato Sauce,4
T01814,2026-02-22,Regular,Biscuits|Coffee|Milk,3
T01815,2026-03-23,Premium,Biscuits|Coffee|Milk|Tomato Sauce,4
T01816,2026-04-24,Premium,Cheese|Chips|Eggs|Pasta|Tomato Sauce,5
T01817,2026-05-25,Premium,Bread|Butter|Milk,3
T01818,2026-06-26,Value,Biscuits|Coffee|Milk|Tea|Tomato Sauce,5
T01819,2026-07-27,Regular,Chicken|Eggs|Pasta|Tomato Sauce,4
T01820,2026-08-28,Premium,Cereal|Coffee|Milk,3
T01821,2026-09-01,Value,Chicken|Pasta|Tomato Sauce,3
T01822,2026-10-02,Premium,Biscuits|Coffee|Milk,3
T01823,2026-11-03,Regular,Biscuits|Cereal|Coffee,3
T01824,2026-12-04,Value,Bread|Butter|Milk,3
T01825,2026-01-05,Regular,Biscuits|Coffee|Milk,3
T01826,2026-02-06,Regular,Biscuits|Coffee,2
T01827,2026-03-07,Premium,Bread|Butter|Coffee|Milk|Tea,5
T01828,2026-04-08,Premium,Bread|Chicken|Juice|Pasta,4
T01829,2026-05-09,Value,Biscuits|Butter|Chips|Coffee,4
T01830,2026-06-10,Regular,Chicken|Pasta,2
T01831,2026-07-11,Regular,Cereal|Chicken|Chips|Pasta|Tomato Sauce|Yogurt,6
T01832,2026-08-12,Premium,Biscuits|Cheese|Chicken|Pasta|Tea,5
T01833,2026-09-13,Value,Bread|Butter,2
T01834,2026-10-14,Value,Bread|Butter|Cheese|Eggs|Pasta|Tea|Tomato Sauce,7
T01835,2026-11-15,Premium,Chicken|Chips|Eggs|Pasta|Tomato Sauce,5
T01836,2026-12-16,Value,Biscuits|Chicken|Coffee|Milk,4
T01837,2026-01-17,Value,Biscuits|Butter|Cheese|Coffee|Juice|Milk|Pasta,7
T01838,2026-02-18,Regular,Biscuits|Coffee|Milk|Tea|Yogurt,5
T01839,2026-03-19,Premium,Bread|Butter|Milk,3
T01840,2026-04-20,Regular,Bread|Butter|Chips|Milk,4
T01841,2026-05-21,Premium,Cheese|Coffee|Milk|Pasta|Tea|Tomato Sauce,6
T01842,2026-06-22,Regular,Biscuits|Coffee|Milk,3
T01843,2026-07-23,Regular,Biscuits|Bread|Coffee|Milk,4
T01844,2026-08-24,Regular,Biscuits|Butter|Cheese|Coffee|Milk,5
T01845,2026-09-25,Value,Bread|Cereal|Cheese|Milk|Yogurt,5
T01846,2026-10-26,Value,Biscuits|Coffee|Milk|Tea,4
T01847,2026-11-27,Regular,Bread|Butter|Coffee|Eggs|Milk,5
T01848,2026-12-28,Premium,Bread|Butter|Juice|Milk,4
T01849,2026-01-01,Value,Cereal|Coffee|Milk,3
T01850,2026-02-02,Premium,Biscuits|Cereal|Cheese|Pasta|Tomato Sauce,5
T01851,2026-03-03,Regular,Bread|Chicken|Pasta|Tomato Sauce|Yogurt,5
T01852,2026-04-04,Premium,Bread|Butter|Milk,3
T01853,2026-05-05,Value,Biscuits|Bread|Coffee|Milk,4
T01854,2026-06-06,Premium,Cereal|Milk|Tomato Sauce,3
T01855,2026-07-07,Value,Biscuits|Cheese|Chicken|Pasta|Tomato Sauce,5
T01856,2026-08-08,Regular,Bread|Butter|Milk,3
T01857,2026-09-09,Premium,Biscuits|Coffee|Juice|Milk|Pasta,5
T01858,2026-10-10,Regular,Cheese|Pasta|Tomato Sauce,3
T01859,2026-11-11,Value,Biscuits|Coffee|Pasta,3
T01860,2026-12-12,Value,Cheese|Pasta|Tomato Sauce,3
T01861,2026-01-13,Value,Chicken|Milk|Pasta,3
T01862,2026-02-14,Value,Biscuits|Coffee|Milk,3
T01863,2026-03-15,Premium,Butter|Cereal|Milk|Yogurt,4
T01864,2026-04-16,Premium,Cereal|Eggs|Milk|Tea|Yogurt,5
T01865,2026-05-17,Premium,Chicken|Coffee|Pasta|Yogurt,4
T01866,2026-06-18,Value,Biscuits|Coffee|Milk,3
T01867,2026-07-19,Regular,Bread|Butter|Juice,3
T01868,2026-08-20,Regular,Bread|Butter|Coffee|Milk,4
T01869,2026-09-21,Value,Cheese|Chicken|Chips|Pasta,4
T01870,2026-10-22,Value,Biscuits|Bread|Cheese|Coffee,4
T01871,2026-11-23,Value,Cereal|Juice|Milk|Yogurt,4
T01872,2026-12-24,Value,Biscuits|Chips|Coffee|Milk,4
T01873,2026-01-25,Regular,Biscuits|Coffee,2
T01874,2026-02-26,Value,Bread|Butter|Milk,3
T01875,2026-03-27,Premium,Cheese|Juice|Milk|Pasta|Tomato Sauce,5
T01876,2026-04-28,Value,Biscuits|Chips|Coffee|Eggs|Milk,5
T01877,2026-05-01,Value,Biscuits|Coffee|Milk,3
T01878,2026-06-02,Value,Cereal|Milk|Yogurt,3
T01879,2026-07-03,Value,Biscuits|Butter|Pasta|Tomato Sauce,4
T01880,2026-08-04,Regular,Butter|Cheese|Pasta|Tomato Sauce,4
T01881,2026-09-05,Value,Bread|Butter|Eggs|Milk|Tea,5
T01882,2026-10-06,Premium,Cheese|Pasta|Tomato Sauce,3
T01883,2026-11-07,Regular,Butter|Cheese|Pasta|Tomato Sauce,4
T01884,2026-12-08,Value,Cereal|Coffee|Eggs|Milk,4
T01885,2026-01-09,Regular,Butter|Chicken|Pasta|Tomato Sauce,4
T01886,2026-02-10,Value,Biscuits|Bread|Butter|Coffee|Milk,5
T01887,2026-03-11,Premium,Biscuits|Coffee|Eggs|Pasta,4
T01888,2026-04-12,Regular,Bread|Butter|Milk,3
T01889,2026-05-13,Premium,Biscuits|Cereal|Chips|Coffee|Yogurt,5
T01890,2026-06-14,Premium,Biscuits|Coffee,2
T01891,2026-07-15,Value,Chicken|Pasta|Tomato Sauce,3
T01892,2026-08-16,Regular,Bread|Butter|Chicken|Milk|Yogurt,5
T01893,2026-09-17,Premium,Biscuits|Bread|Coffee|Milk|Tea|Yogurt,6
T01894,2026-10-18,Premium,Pasta|Tomato Sauce,2
T01895,2026-11-19,Regular,Bread|Butter|Milk,3
T01896,2026-12-20,Regular,Bread|Butter|Coffee|Eggs,4
T01897,2026-01-21,Regular,Cheese|Pasta|Tomato Sauce,3
T01898,2026-02-22,Value,Cereal|Chicken|Pasta,3
T01899,2026-03-23,Value,Chicken|Pasta|Tomato Sauce,3
T01900,2026-04-24,Premium,Biscuits|Coffee|Milk,3
T01901,2026-05-25,Premium,Cheese|Pasta|Tea|Tomato Sauce,4
T01902,2026-06-26,Premium,Bread|Pasta|Tomato Sauce,3
T01903,2026-07-27,Premium,Biscuits|Butter|Coffee|Milk,4
T01904,2026-08-28,Premium,Bread|Butter|Milk,3
T01905,2026-09-01,Regular,Cereal|Milk|Pasta|Tomato Sauce|Yogurt,5
T01906,2026-10-02,Regular,Biscuits|Cheese|Coffee|Pasta|Tomato Sauce,5
T01907,2026-11-03,Premium,Cereal|Cheese|Chicken|Chips|Pasta|Tea|Tomato Sauce|Yogurt,8
T01908,2026-12-04,Regular,Biscuits|Bread|Coffee|Milk,4
T01909,2026-01-05,Regular,Pasta|Tomato Sauce,2
T01910,2026-02-06,Premium,Butter|Chicken|Pasta|Tomato Sauce,4
T01911,2026-03-07,Regular,Biscuits|Chips|Coffee,3
T01912,2026-04-08,Value,Cereal|Cheese|Milk|Pasta|Tea|Tomato Sauce,6
T01913,2026-05-09,Regular,Pasta|Tomato Sauce,2
T01914,2026-06-10,Regular,Cereal|Milk|Yogurt,3
T01915,2026-07-11,Regular,Biscuits|Bread|Chicken|Coffee|Eggs,5
T01916,2026-08-12,Premium,Bread|Butter|Cereal|Milk,4
T01917,2026-09-13,Value,Biscuits|Cheese|Coffee|Pasta,4
T01918,2026-10-14,Premium,Bread|Butter|Milk,3
T01919,2026-11-15,Regular,Chicken|Chips|Pasta|Tomato Sauce,4
T01920,2026-12-16,Value,Cereal|Chicken|Milk|Yogurt,4
T01921,2026-01-17,Value,Biscuits|Coffee|Eggs|Tomato Sauce,4
T01922,2026-02-18,Premium,Chicken|Eggs|Pasta|Tomato Sauce,4
T01923,2026-03-19,Value,Bread|Butter|Milk,3
T01924,2026-04-20,Regular,Cheese|Milk|Pasta|Tea|Tomato Sauce,5
T01925,2026-05-21,Premium,Bread|Butter|Milk,3
T01926,2026-06-22,Regular,Bread|Cereal|Eggs|Milk|Yogurt,5
T01927,2026-07-23,Premium,Bread|Cereal|Cheese|Pasta|Tomato Sauce,5
T01928,2026-08-24,Regular,Bread|Butter|Milk,3
T01929,2026-09-25,Premium,Bread|Butter|Chips|Milk,4
T01930,2026-10-26,Premium,Bread|Butter|Chicken|Eggs|Milk|Yogurt,6
T01931,2026-11-27,Premium,Cereal|Milk|Yogurt,3
T01932,2026-12-28,Premium,Biscuits|Butter|Coffee|Milk,4
T01933,2026-01-01,Value,Chicken|Pasta|Yogurt,3
T01934,2026-02-02,Value,Biscuits|Butter|Coffee|Pasta,4
T01935,2026-03-03,Regular,Bread|Butter|Milk,3
T01936,2026-04-04,Value,Bread|Butter|Chicken|Pasta|Yogurt,5
T01937,2026-05-05,Regular,Biscuits|Coffee,2
T01938,2026-06-06,Regular,Cereal|Milk|Yogurt,3
T01939,2026-07-07,Premium,Bread|Butter|Milk,3
T01940,2026-08-08,Premium,Chicken|Juice|Pasta,3
T01941,2026-09-09,Premium,Pasta|Tea|Tomato Sauce,3
T01942,2026-10-10,Value,Cheese|Eggs|Pasta|Tomato Sauce,4
T01943,2026-11-11,Value,Cheese|Eggs|Milk|Pasta|Tomato Sauce,5
T01944,2026-12-12,Regular,Bread|Butter|Cereal|Eggs|Milk|Tomato Sauce,6
T01945,2026-01-13,Premium,Bread|Butter|Coffee|Juice|Tea,5
